Numero_PDL;Numero_facture;Segment;Formule_tarifaire_acheminement;Puissance_souscrite;Date_facture;Date_debut_periode;Date_fin_periode;Duree_periode_consommation;Nom_fournisseur;Client_final;Tarif_acheminement;Tarif_taxes_contributions_locales;Tarif_fourniture;Total_TTC;Total_TVA;Total_HTVA;Consommation_BASE;Consommation_HP;Consommation_HC;Consommation_POINTE;Consommation_HPH;Consommation_HCH;Consommation_HPB;Consommation_HCB;Consommation_totale;Depassement;Depassement_puissance_souscrite;Prestations_GRD;Frais_remises_supplementaires
PDL_284;2196;C5;BT ≤ 36 kVA LU;5.6 kVA;2025-03-28;2025-01-01;2025-01-08;7;LBE;;56.81;15.67;13.209999999999997;93.06;7.37;85.69;174.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;174.0;0.0;0.0;0.0;0.0
PDL_286;2196;C5;BT ≤ 36 kVA LU;3.0 kVA;2025-03-28;2025-01-01;2025-01-08;7;LBE;;33.57;11.149999999999999;15.48;66.64;6.44;60.2;205.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;205.0;0.0;0.0;0.0;0.0
PDL_282;2199;C5;BT ≤ 36 kVA LU;9.0 kVA;2025-03-28;2025-02-14;2025-03-13;27;LBE;;81.51;38.5;50.410000000000004;191.28;20.86;170.42;666.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;666.0;0.0;0.0;0.0;0.0
PDL_228;2261;C5;BT ≤ 36 kVA LU;3.0 kVA;2025-03-28;2025-01-01;2025-01-23;22;LBE;;48.57;19.28;35.57;116.25;12.83;103.42;467.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;467.0;0.0;0.0;0.0;0.0
PDL_315;2261;C5;BT ≤ 36 kVA LU;0.8 kVA;2025-03-28;2025-01-13;2025-02-12;30;LBE;;9.5;3.27;5.76;20.37;1.8399999999999999;18.53;51.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;51.0;0.0;0.0;0.0;0.0
PDL_306;2261;C5;BT ≤ 36 kVA LU;1.1 kVA;2025-03-28;2025-01-01;2025-01-15;14;LBE;;16.970000000000002;4.53;4.1899999999999995;27.78;2.09;25.69;44.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;44.0;0.0;0.0;0.0;0.0
PDL_305;2261;C5;BT ≤ 36 kVA LU;6.0 kVA;2025-03-28;2025-01-16;2025-01-17;1;LBE;;49.43;10.84;0.13;63.72;3.32;60.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PDL_305;2261;C5;BT ≤ 36 kVA LU;6.0 kVA;2025-03-28;2025-01-15;2025-01-15;0;LBE;;0.0;0.0;0.0;1.74;0.29;1.45;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.45;0.0
PDL_304;2261;C5;BT ≤ 36 kVA LU;2.7 kVA;2025-03-28;2025-01-01;2025-01-19;18;LBE;;38.02;10.77;10.87;64.96;5.3;59.66;132.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;132.0;0.0;0.0;0.0;0.0
PDL_303;2261;C5;BT ≤ 36 kVA LU;12.0 kVA;2025-03-28;2025-01-01;2025-01-18;17;LBE;;165.44;74.18;150.73999999999998;443.18;52.82;390.36;2051.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2051.0;0.0;0.0;0.0;0.0
PDL_302;2261;C5;BT ≤ 36 kVA CU-4 SAISONS;6.0 kVA;2025-03-28;2025-01-01;2025-01-18;17;LBE;;66.04;20.66;75.19000000000001;191.88;29.99;161.89;853.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;853.0;0.0;0.0;0.0;0.0
PDL_392;2261;C5;BT ≤ 36 kVA LU;0.1 kVA;2025-03-28;2025-01-01;2025-01-20;19;LBE;;6.26;2.26;4.81;14.8;1.47;13.33;48.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;48.0;0.0;0.0;0.0;0.0
PDL_301;2261;C5;BT ≤ 36 kVA CU-4 SAISONS;36.0 kVA;2025-03-28;2025-01-01;2025-01-19;18;LBE;;58.89999999999999;13.55;10.790000000000001;90.65;7.41;83.24;110.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;110.0;0.0;0.0;0.0;0.0
PDL_300;2261;C5;BT ≤ 36 kVA LU;8.1 kVA;2025-03-28;2025-01-01;2025-01-19;18;LBE;;116.38;52.89;109.24000000000001;316.46;37.95;278.51;1481.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1481.0;0.0;0.0;0.0;0.0
PDL_299;2261;C5;BT ≤ 36 kVA CU-4 SAISONS;9.0 kVA;2025-03-28;2025-01-01;2025-01-18;17;LBE;;36.11;10.16;28.419999999999998;86.58;11.89;74.69;314.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;314.0;0.0;0.0;0.0;0.0
PDL_298;2261;C5;BT ≤ 36 kVA MU-4 SAISONS;36.0 kVA;2025-03-28;2025-01-01;2025-01-18;17;LBE;;124.01;35.32;94.08000000000001;293.61;40.199999999999996;253.41;0.0;925.0;148.0;0.0;0.0;0.0;0.0;0.0;1073.0;0.0;0.0;0.0;0.0
PDL_297;2261;C5;BT ≤ 36 kVA CU-4 SAISONS;15.0 kVA;2025-03-28;2025-01-01;2025-01-19;18;LBE;;55.7;15.31;42.46;131.69;18.22;113.47;475.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;475.0;0.0;0.0;0.0;0.0
PDL_296;2261;C5;BT ≤ 36 kVA LU;5.0 kVA;2025-03-28;2025-01-01;2025-01-20;19;LBE;;69.94999999999999;24.02;35.6;143.88;14.31;129.57;470.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;470.0;0.0;0.0;0.0;0.0
PDL_295;2261;C5;BT ≤ 36 kVA CU-4 SAISONS;9.0 kVA;2025-03-28;2025-01-01;2025-01-20;19;LBE;;76.71;23.82;84.33999999999999;218.66;33.79;184.87;957.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;957.0;0.0;0.0;0.0;0.0
PDL_294;2261;C5;BT ≤ 36 kVA CU-4 SAISONS;9.0 kVA;2025-03-28;2025-01-01;2025-01-18;17;LBE;;45.08;13.23;41.089999999999996;116.23;16.83;99.4;460.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;460.0;0.0;0.0;0.0;0.0
PDL_393;2261;C5;BT ≤ 36 kVA LU;0.1 kVA;2025-03-28;2025-01-01;2025-01-20;19;LBE;;6.26;2.26;4.81;14.8;1.47;13.33;48.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;48.0;0.0;0.0;0.0;0.0
PDL_293;2261;C5;BT ≤ 36 kVA LU;3.4 kVA;2025-03-28;2025-01-01;2025-01-19;18;LBE;;45.85;11.969999999999999;8.84;71.91;5.25;66.66;104.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;104.0;0.0;0.0;0.0;0.0
PDL_292;2261;C5;BT ≤ 36 kVA LU;1.5 kVA;2025-03-28;2025-01-01;2025-01-18;17;LBE;;22.6;5.79;4.46;35.35;2.5;32.85;45.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;45.0;0.0;0.0;0.0;0.0
PDL_291;2261;C5;BT ≤ 36 kVA LU;3.5 kVA;2025-03-28;2025-01-01;2025-01-15;14;LBE;;44.309999999999995;13.18;14.63;78.94;6.82;72.12;187.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;187.0;0.0;0.0;0.0;0.0
PDL_290;2261;C5;BT ≤ 36 kVA LU;1.5 kVA;2025-03-28;2025-01-01;2025-01-15;14;LBE;;20.97;4.97;2.45;30.26;1.8699999999999999;28.39;20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.0;0.0;0.0;0.0;0.0
PDL_311;2261;C5;BT ≤ 36 kVA CU-4 SAISONS;6.0 kVA;2025-03-28;2025-01-09;2025-01-14;5;LBE;;10.25;2.32;1.4300000000000002;15.08;1.08;14.0;12.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.0;0.0;0.0;0.0;0.0
PDL_318;2261;C5;BT ≤ 36 kVA LU;1.8 kVA;2025-03-28;2025-01-01;2025-01-15;14;LBE;;27.27;11.32;22.06;68.4;7.75;60.65;289.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;289.0;0.0;0.0;0.0;0.0
PDL_326;2261;C5;BT ≤ 36 kVA LU;1.0 kVA;2025-03-28;2025-01-01;2025-01-16;15;LBE;;16.4;4.69;5.34;28.78;2.35;26.43;59.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;59.0;0.0;0.0;0.0;0.0
PDL_319;2261;C5;BT ≤ 36 kVA CU-4 SAISONS;6.0 kVA;2025-03-28;2025-01-01;2025-01-17;16;LBE;;14.1;3.28;3.5500000000000003;22.78;1.85;20.93;28.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;28.0;0.0;0.0;0.0;0.0
PDL_320;2261;C5;BT ≤ 36 kVA LU;3.9 kVA;2025-03-28;2025-01-01;2025-01-17;16;LBE;;52.26;17.59;25.32;105.48;10.31;95.17;332.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;332.0;0.0;0.0;0.0;0.0
PDL_321;2261;C5;BT ≤ 36 kVA LU;9.0 kVA;2025-03-28;2025-01-01;2025-01-17;16;LBE;;72.08000000000001;16.11;2.2800000000000002;95.69;5.22;90.47;16.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;16.0;0.0;0.0;0.0;0.0
PDL_322;2261;C5;BT ≤ 36 kVA CU-4 SAISONS;24.0 kVA;2025-03-28;2025-01-09;2025-01-16;7;LBE;;31.65;7.31;5.390000000000001;48.19;3.84;44.35;56.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;56.0;0.0;0.0;0.0;0.0
PDL_323;2261;C5;BT ≤ 36 kVA LU;0.5 kVA;2025-03-28;2025-01-01;2025-01-21;20;LBE;;11.59;2.96;3.0599999999999996;18.93;1.3199999999999998;17.61;23.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;23.0;0.0;0.0;0.0;0.0
PDL_324;2261;C5;BT ≤ 36 kVA LU;1.0 kVA;2025-03-28;2025-01-01;2025-01-22;21;LBE;;18.36;5.05;5.449999999999999;31.29;2.4299999999999997;28.86;55.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;55.0;0.0;0.0;0.0;0.0
PDL_325;2261;C5;BT ≤ 36 kVA LU;2.7 kVA;2025-03-28;2025-01-01;2025-01-23;22;LBE;;43.13;15.420000000000002;25.07;93.16;9.54;83.62;323.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;323.0;0.0;0.0;0.0;0.0
PDL_327;2261;C5;BT ≤ 36 kVA LU;2.0 kVA;2025-03-28;2025-01-01;2025-01-21;20;LBE;;30.410000000000004;8.15;7.209999999999999;49.51;3.7399999999999998;45.77;80.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;80.0;0.0;0.0;0.0;0.0
PDL_329;2261;C5;BT ≤ 36 kVA LU;7.2 kVA;2025-03-28;2025-01-01;2025-01-21;20;LBE;;97.12;28.86;31.2;172.07;14.889999999999999;157.18;409.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;409.0;0.0;0.0;0.0;0.0
PDL_328;2261;C5;BT ≤ 36 kVA LU;4.0 kVA;2025-03-28;2025-01-01;2025-01-16;15;LBE;;49.16;11.77;4.989999999999999;70.37;4.45;65.92;54.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;54.0;0.0;0.0;0.0;0.0
PDL_289;2261;C5;BT ≤ 36 kVA CU-4 SAISONS;9.0 kVA;2025-03-28;2025-01-01;2025-01-23;22;LBE;;62.92;18.580000000000002;61.980000000000004;168.79;25.31;143.48;697.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;697.0;0.0;0.0;0.0;0.0
PDL_285;2261;C5;BT ≤ 36 kVA LU;6.5 kVA;2025-03-28;2025-01-01;2025-01-17;16;LBE;;88.62;37.31999999999999;71.7;223.31;25.67;197.64;968.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;968.0;0.0;0.0;0.0;0.0
PDL_259;2261;C5;BT ≤ 36 kVA LU;2.2 kVA;2025-03-28;2025-01-01;2025-01-15;14;LBE;;28.91;7.430000000000001;5.28;44.81;3.19;41.62;59.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;59.0;0.0;0.0;0.0;0.0
PDL_258;2261;C5;BT ≤ 36 kVA LU;0.2 kVA;2025-03-28;2025-01-01;2025-01-21;20;LBE;;8.8;3.71;8.379999999999999;23.5;2.61;20.89;96.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;96.0;0.0;0.0;0.0;0.0
PDL_257;2261;C5;BT ≤ 36 kVA CU-4 SAISONS;6.0 kVA;2025-03-28;2025-01-01;2025-01-16;15;LBE;;28.85;8.24;24.22;71.29;9.979999999999999;61.31;267.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;267.0;0.0;0.0;0.0;0.0
PDL_256;2261;C5;BT ≤ 36 kVA LU;5.5 kVA;2025-03-28;2025-01-01;2025-01-22;21;LBE;;75.86;20.849999999999998;18.080000000000002;124.59;9.8;114.79;228.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;228.0;0.0;0.0;0.0;0.0
PDL_255;2261;C5;BT ≤ 36 kVA LU;2.4 kVA;2025-03-28;2025-01-01;2025-01-17;16;LBE;;33.980000000000004;11.129999999999999;15.630000000000003;67.13;6.390000000000001;60.74;199.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;199.0;0.0;0.0;0.0;0.0
PDL_254;2261;C5;BT ≤ 36 kVA LU;1.6 kVA;2025-03-28;2025-01-01;2025-01-15;14;LBE;;22.66;6.32;6.319999999999999;38.36;3.06;35.3;73.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;73.0;0.0;0.0;0.0;0.0
PDL_253;2261;C5;BT ≤ 36 kVA LU;2.2 kVA;2025-03-28;2025-01-01;2025-01-16;15;LBE;;31.299999999999997;10.81;16.66;65.27;6.5;58.77;214.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;214.0;0.0;0.0;0.0;0.0
PDL_252;2261;C5;BT ≤ 36 kVA LU;1.0 kVA;2025-03-28;2025-01-01;2025-01-12;11;LBE;;16.330000000000002;4.02;2.55;24.53;1.6300000000000001;22.9;24.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;24.0;0.0;0.0;0.0;0.0
PDL_251;2261;C5;BT ≤ 36 kVA LU;0.1 kVA;2025-03-28;2025-01-01;2025-01-15;14;LBE;;5.75;1.26;0.99;8.44;0.44;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PDL_250;2261;C5;BT ≤ 36 kVA LU;3.2 kVA;2025-03-28;2025-01-01;2025-01-16;15;LBE;;41.86;12.51;14.17;75.06;6.52;68.54;180.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;180.0;0.0;0.0;0.0;0.0
PDL_249;2261;C5;BT ≤ 36 kVA LU;2.5 kVA;2025-03-28;2025-01-01;2025-01-18;17;LBE;;34.74;9.629999999999999;9.13;58.11;4.609999999999999;53.5;109.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;109.0;0.0;0.0;0.0;0.0
PDL_248;2261;C5;BT ≤ 36 kVA LU;0.5 kVA;2025-03-28;2025-01-01;2025-01-17;16;LBE;;11.530000000000001;4.24;7.89;26.38;2.7199999999999998;23.66;93.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;93.0;0.0;0.0;0.0;0.0
PDL_247;2261;C5;BT ≤ 36 kVA CU-4 SAISONS;18.0 kVA;2025-03-28;2025-01-01;2025-01-20;19;LBE;;91.13;26.82;84.96999999999998;238.0;35.08;202.92;964.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;964.0;0.0;0.0;0.0;0.0
PDL_246;2261;C5;BT ≤ 36 kVA LU;0.4 kVA;2025-03-28;2025-01-01;2025-01-23;22;LBE;;11.18;3.51;5.66;22.34;1.99;20.35;57.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;57.0;0.0;0.0;0.0;0.0
PDL_260;2261;C5;BT ≤ 36 kVA LU;2.1 kVA;2025-03-28;2025-01-16;2025-01-20;4;LBE;;21.25;4.66;0.33;27.68;1.44;26.24;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PDL_260;2261;C5;BT ≤ 36 kVA LU;2.1 kVA;2025-03-28;2025-01-15;2025-01-15;0;LBE;;0.0;0.0;0.0;1.74;0.29;1.45;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.45;0.0
PDL_245;2261;C5;BT ≤ 36 kVA LU;0.6 kVA;2025-03-28;2025-01-01;2025-01-17;16;LBE;;11.86;3.0700000000000003;2.94;19.24;1.37;17.87;25.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;25.0;0.0;0.0;0.0;0.0
PDL_51;8676;C5;BT ≤ 36 kVA LU;1.0 kVA;2025-03-05;2025-01-03;2025-02-02;30;LBE;;10.47;2.9699999999999998;4.6;19.58;1.54;18.04;35.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;35.0;0.0;0.0;0.0;0.0
PDL_243;2260;C5;BT ≤ 36 kVA LU;0.3 kVA;2025-03-28;2025-01-01;2025-01-14;13;LBE;;8.25;2.6799999999999997;4.35;16.84;1.56;15.28;47.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;47.0;0.0;0.0;0.0;0.0
PDL_242;2260;C5;BT ≤ 36 kVA LU;1.8 kVA;2025-03-28;2025-01-01;2025-01-14;13;LBE;;24.13;6.42;5.37;38.83;2.91;35.92;61.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;61.0;0.0;0.0;0.0;0.0
PDL_241;2260;C5;BT ≤ 36 kVA LU;3.0 kVA;2025-03-28;2025-01-06;2025-02-05;30;LBE;;25.52;7.619999999999999;9.259999999999998;46.28;3.88;42.4;99.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;99.0;0.0;0.0;0.0;0.0
PDL_240;2260;C5;BT ≤ 36 kVA LU;9.3 kVA;2025-03-28;2025-01-06;2025-02-05;30;LBE;;80.88;38.42;75.62000000000002;221.39;26.47;194.92;1009.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1009.0;0.0;0.0;0.0;0.0
PDL_239;2260;C5;BT ≤ 36 kVA LU;1.9 kVA;2025-03-28;2025-01-06;2025-02-05;30;LBE;;18.16;6.8100000000000005;12.099999999999998;41.26;4.19;37.07;138.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;138.0;0.0;0.0;0.0;0.0
PDL_238;2260;C5;BT ≤ 36 kVA LU;1.6 kVA;2025-03-28;2025-01-06;2025-02-05;30;LBE;;15.579999999999998;5.49;9.41;33.74;3.2600000000000002;30.48;101.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;101.0;0.0;0.0;0.0;0.0
PDL_237;2260;C5;BT ≤ 36 kVA LU;6.2 kVA;2025-03-28;2025-01-12;2025-02-11;30;LBE;;55.99000000000001;28.16;52.57;155.32;18.599999999999998;136.72;693.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;693.0;0.0;0.0;0.0;0.0
PDL_236;2260;C5;BT ≤ 36 kVA LU;11.0 kVA;2025-03-28;2025-01-06;2025-02-05;30;LBE;;100.24;55.43000000000001;121.12;317.5;40.71;276.79;1633.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1633.0;0.0;0.0;0.0;0.0
PDL_235;2260;C5;BT ≤ 36 kVA LU;1.6 kVA;2025-03-28;2025-01-12;2025-02-11;30;LBE;;16.27;6.79;12.239999999999998;39.48;4.18;35.3;140.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;140.0;0.0;0.0;0.0;0.0
PDL_330;2260;C5;BT ≤ 36 kVA LU;1.1 kVA;2025-03-28;2025-01-12;2025-02-11;30;LBE;;12.64;5.92;12.029999999999998;34.46;3.87;30.59;137.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;137.0;0.0;0.0;0.0;0.0
PDL_234;2260;C5;BT ≤ 36 kVA LU;3.1 kVA;2025-03-28;2025-01-12;2025-02-11;30;LBE;;28.740000000000002;12.7;22.38;71.79;7.970000000000001;63.82;279.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;279.0;0.0;0.0;0.0;0.0
PDL_233;2260;C5;BT ≤ 36 kVA LU;1.9 kVA;2025-03-28;2025-01-10;2025-02-09;30;LBE;;21.060000000000002;12.77;28.95;72.08;9.3;62.78;369.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;369.0;0.0;0.0;0.0;0.0
PDL_232;2260;C5;BT ≤ 36 kVA LU;0.9 kVA;2025-03-28;2025-01-12;2025-02-11;30;LBE;;10.29;3.63;6.41;22.4;2.0700000000000003;20.33;60.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;60.0;0.0;0.0;0.0;0.0
PDL_231;2260;C5;BT ≤ 36 kVA LU;1.8 kVA;2025-03-28;2025-01-12;2025-02-11;30;LBE;;17.42;6.42;10.36;37.9;3.6999999999999997;34.2;114.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;114.0;0.0;0.0;0.0;0.0
PDL_230;2260;C5;BT ≤ 36 kVA LU;2.9 kVA;2025-03-28;2025-01-12;2025-02-11;30;LBE;;31.38;21.17;47.54;115.57;15.48;100.09;624.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;624.0;0.0;0.0;0.0;0.0
PDL_244;2260;C5;BT ≤ 36 kVA LU;1.9 kVA;2025-03-28;2025-01-09;2025-02-08;30;LBE;;18.73;7.92;14.870000000000001;46.58;5.0600000000000005;41.52;176.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;176.0;0.0;0.0;0.0;0.0
PDL_261;2260;C5;BT ≤ 36 kVA LU;0.9 kVA;2025-03-28;2025-01-09;2025-02-08;30;LBE;;9.5;2.08;2.04;14.37;0.75;13.62;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PDL_262;2260;C5;BT ≤ 36 kVA LU;0.5 kVA;2025-03-28;2025-01-09;2025-02-08;30;LBE;;7.640000000000001;3.52;8.239999999999998;21.81;2.41;19.4;85.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;85.0;0.0;0.0;0.0;0.0
PDL_280;2260;C5;BT ≤ 36 kVA LU;4.0 kVA;2025-03-28;2025-01-08;2025-02-07;30;LBE;;34.19;12.19;18.08;71.47;7.01;64.46;220.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;220.0;0.0;0.0;0.0;0.0
PDL_281;2260;C5;BT ≤ 36 kVA LU;7.0 kVA;2025-03-28;2025-01-07;2025-02-06;30;LBE;;62.370000000000005;30.619999999999997;61.18;175.36;21.19;154.17;811.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;811.0;0.0;0.0;0.0;0.0
PDL_283;2260;C5;BT ≤ 36 kVA LU;3.0 kVA;2025-03-28;2025-01-09;2025-02-08;30;LBE;;27.7;11.96;21.799999999999997;69.12;7.66;61.46;271.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;271.0;0.0;0.0;0.0;0.0
PDL_284;2260;C5;BT ≤ 36 kVA LU;5.6 kVA;2025-03-28;2025-01-09;2025-02-08;30;LBE;;50.580000000000005;24.86;48.279999999999994;140.54;16.82;123.72;634.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;634.0;0.0;0.0;0.0;0.0
PDL_286;2260;C5;BT ≤ 36 kVA LU;3.0 kVA;2025-03-28;2025-01-09;2025-02-08;30;LBE;;33.230000000000004;23.369999999999997;56.06;130.56;17.900000000000002;112.66;741.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;741.0;0.0;0.0;0.0;0.0
PDL_288;2260;C5;BT ≤ 36 kVA LU;3.0 kVA;2025-03-28;2025-01-01;2025-01-14;13;LBE;;36.64;9.07;5.0;54.35;3.6399999999999997;50.71;56.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;56.0;0.0;0.0;0.0;0.0
PDL_287;2260;C5;BT ≤ 36 kVA LU;18.0 kVA;2025-03-28;2025-01-01;2025-01-14;13;LBE;;196.38;48.31;25.560000000000002;290.02;19.77;270.25;284.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;284.0;0.0;0.0;0.0;0.0
PDL_51;8677;C5;BT ≤ 36 kVA LU;1.0 kVA;2025-03-05;2025-01-01;2025-01-02;1;LBE;;11.059999999999999;2.46;0.27;14.58;0.79;13.79;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0
PDL_24;8681;C5;BT ≤ 36 kVA LU;1.2 kVA;2025-03-05;2025-01-01;2025-01-02;1;LBE;;12.790000000000001;3.1599999999999997;1.5099999999999998;18.71;1.25;17.46;19.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;19.0;0.0;0.0;0.0;0.0
PDL_23;8681;C5;BT ≤ 36 kVA LU;1.0 kVA;2025-03-05;2025-01-01;2025-01-02;1;LBE;;11.26;2.82;1.5099999999999998;16.74;1.15;15.59;19.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;19.0;0.0;0.0;0.0;0.0
PDL_341;2207;C5;BT ≤ 36 kVA CU-4 SAISONS;24.0 kVA;2025-03-28;2025-02-12;2025-03-11;27;LBE;;75.37;30.11;65.87;201.12;29.77;171.35;738.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;738.0;0.0;0.0;0.0;0.0
PDL_83;8686;C5;BT ≤ 36 kVA LU;1.0 kVA;2025-03-05;2025-01-03;2025-02-02;30;LBE;;12.190000000000001;6.22;15.46;38.57;4.7;33.87;184.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;184.0;0.0;0.0;0.0;0.0
PDL_82;8686;C5;BT ≤ 36 kVA LU;4.8 kVA;2025-03-05;2025-01-03;2025-02-02;30;LBE;;54.28000000000001;40.9;111.71000000000002;241.45;34.56;206.89;1504.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1504.0;0.0;0.0;0.0;0.0
PDL_81;8686;C5;BT ≤ 36 kVA LU;1.7 kVA;2025-03-05;2025-01-03;2025-02-02;30;LBE;;18.91;10.65;26.61;64.46;8.29;56.17;337.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;337.0;0.0;0.0;0.0;0.0
PDL_79;8686;C5;BT ≤ 36 kVA LU;1.8 kVA;2025-03-05;2025-01-03;2025-02-02;30;LBE;;16.5;4.95;7.079999999999999;31.17;2.6399999999999997;28.53;69.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;69.0;0.0;0.0;0.0;0.0
PDL_45;8690;C5;BT ≤ 36 kVA CU-4 SAISONS;12.0 kVA;2025-03-05;2025-01-01;2025-01-02;1;LBE;;14.45;3.28;1.4300000000000002;20.58;1.42;19.16;15.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.0;0.0;0.0;0.0;0.0
PDL_162;8693;C5;BT ≤ 36 kVA LU;0.9 kVA;2025-03-05;2025-01-03;2025-02-02;30;LBE;;10.34;3.88;8.17;24.92;2.5300000000000002;22.39;84.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;84.0;0.0;0.0;0.0;0.0
PDL_0;2570;C5;BT ≤ 36 kVA LU;1.4 kVA;2025-04-03;2025-03-02;2025-04-01;30;LBE;;14.57;5.24;6.859999999999999;29.27;2.6;26.67;66.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;66.0;0.0;0.0;0.0;0.0
